asset,conditionId,timestamp,timestamp_utc,price,source
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776409241,2026-04-17T07:00:41+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776412855,2026-04-17T08:00:55+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776416453,2026-04-17T09:00:53+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776420045,2026-04-17T10:00:45+00:00,0.585,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776423641,2026-04-17T11:00:41+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776427248,2026-04-17T12:00:48+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776430843,2026-04-17T13:00:43+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776441649,2026-04-17T16:00:49+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776448807,2026-04-17T18:00:07+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776452455,2026-04-17T19:00:55+00:00,0.575,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776459649,2026-04-17T21:00:49+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776463246,2026-04-17T22:00:46+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776466842,2026-04-17T23:00:42+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776474050,2026-04-18T01:00:50+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776477651,2026-04-18T02:00:51+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776481258,2026-04-18T03:00:58+00:00,0.575,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776484845,2026-04-18T04:00:45+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776488448,2026-04-18T05:00:48+00:00,0.575,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776492042,2026-04-18T06:00:42+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776495639,2026-04-18T07:00:39+00:00,0.57,clob_prices_history
